x sin(x) sin(2x) sin2(x)
0.9400000000000006 0.8075581004051147 0.952576194271595 0.6521500855299173
0.9500000000000006 0.8134155047893741 0.9463000876874141 0.6616447834317523
0.9600000000000006 0.8191915683009986 0.9396454736853245 0.6710748255754496
0.9700000000000006 0.8248857133384504 0.9326150140222 0.6804364400698841
0.9800000000000006 0.8304973704919708 0.9252115207881677 0.6897258823940778
0.9900000000000007 0.8360259786005209 0.9174379552818093 0.6989394368949585
1.0000000000000007 0.8414709848078968 0.9092974268256812 0.7080734182735717
1.0100000000000007 0.8468318446180155 0.9007931915226267 0.7171241730591508
1.0200000000000007 0.8521080219493633 0.891928650953379 0.7260880810704566
1.0300000000000007 0.8572989891886037 0.8827073508159734 0.7349615568638016
1.0400000000000007 0.8624042272433388 0.8731329795075158 0.7437410511671803
1.0500000000000007 0.8674232255940173 0.863209366648873 0.7524230522999295
1.0600000000000007 0.8723554823449866 0.8529404815528755 0.7610040875773543
1.0700000000000007 0.877200504274682 0.8423304316366449 0.7694807246997564
1.0800000000000007 0.8819578068849478 0.8313834607786824 0.777849573125307
1.0900000000000007 0.8866269144494876 0.8201039476213734 0.786107285426219
1.1000000000000008 0.8912073600614356 0.8084964038195893 0.7942505586276734
1.1100000000000008 0.895698685680048 0.7965654722360858 0.8022761355289654
1.1200000000000008 0.9001004421765053 0.784315925084419 0.8101808060063403
1.1300000000000008 0.9044121893788263 0.7717526620201248 0.8179614082970019
1.1400000000000008 0.9086334961158836 0.7588807081809209 0.8256148302637735
1.1500000000000008 0.9127639402605214 0.7457052121767191 0.8331380106399128
1.1600000000000008 0.9168031087717673 0.7322314440302502 0.840527940253577
1.1700000000000008 0.920750597736136 0.718464793069125 0.8477816632314518
1.1800000000000008 0.9246060124080206 0.7044107657701749 0.8548962781810608
1.1900000000000008 0.928368967249167 0.6900749835569351 0.8618689393512848
1.2000000000000008 0.9320390859672266 0.6754631805511496 0.8686968577706232
1.2100000000000009 0.9356160015533862 0.6605812012791994 0.875377302362746
1.2200000000000009 0.9390993563190678 0.6454349983343693 0.8819076010388875
1.2300000000000009 0.9424888019316978 0.6300306299958909 0.8882851417666471
1.2400000000000009 0.9457839994495393 0.6143742578057103 0.8945073736147661
1.2500000000000009 0.9489846193555865 0.5984721441039551 0.9005718077734675
1.260000000000001 0.9520903415905161 0.5823306495240804 0.9064760185499456
1.270000000000001 0.9551008555846925 0.5659562304487012 0.9122176443386116
1.280000000000001 0.9580158602892253 0.5493554364271251 0.9177943885657044
1.290000000000001 0.9608350642060729 0.5325349075556196 0.9232040206078882
1.300000000000001 0.9635581854171932 0.5155013718214626 0.928444376684474
1.310000000000001 0.9661849516127343 0.498261642411837 0.9335133607229018
1.320000000000001 0.9687151001182654 0.48082261498864665 0.938408945197141
1.330000000000001 0.9711483779210448 0.46319126493034357 0.9431291719386765
1.340000000000001 0.9734845416953196 0.44537464454186954 0.9476721529197465
1.350000000000001 0.9757233578266593 0.42737988023382817 0.952036071008531
1.360000000000001 0.9778646024353164 0.4092141696720157 0.9562191806959793
1.370000000000001 0.9799080613986144 0.3908847788984506 0.9602198087939907
1.380000000000001 0.9818535303723599 0.37239903942505365 0.9640363551046667
1.390000000000001 0.9837008148112767 0.35376434530114104 0.9676672930603697
1.400000000000001 0.9854497299884604 0.334988150155903 0.9711111703343295
1.410000000000001 0.9871001010138505 0.3160779642170517 0.9743666094215538
1.420000000000001 0.98865176285172 0.2970413513068303 0.9774323081898135
1.430000000000001 0.990104560337178 0.27788592581658467 0.9803070404004764
1.440000000000001 0.9914583481916865 0.25861934966110867 0.9829896561989876
1.450000000000001 0.9927129910375886 0.23924932921398026 0.9854790825747954
1.460000000000001 0.993868363411645 0.21978361222511478 0.9877743237905416
1.470000000000001 0.994924349777581 0.20022998472176834 0.9898744617803424
1.480000000000001 0.9958808445376401 0.18059626789423075 0.9917786565170034
1.490000000000001 0.9967377520431435 0.16089031496745357 0.993486146348019
1.500000000000001 0.9974949866040546 0.14112000805986502 0.9949962483002229
1.5100000000000011 0.9981524724975482 0.12129325503062754 0.9963083583529688
1.5200000000000011 0.9987101439755831 0.10141798631659965 0.9974219516797299
1.5300000000000011 0.999167945271476 0.08150215176026691 0.9983365828580233
1.5400000000000011 0.9995258306054791 0.06155371742991093 0.9990518860475728
1.5500000000000012 0.999783764189357 0.04158066243328827 0.9995675751366397
1.5600000000000012 0.9999417202299663 0.02159097572609374 0.9998834438564642
1.5700000000000012 0.9999996829318346 0.0015926529164846078 0.9999993658637698
1.5800000000000012 0.9999576464987401 -0.01840630693305603 0.9999152947912993
1.5900000000000012 0.9998156151342908 -0.0383979045052376 0.9996312642663604
1.6000000000000012 0.9995736030415051 -0.058374143427582306 0.9991473878973764
1.6100000000000012 0.9992316344213905 -0.07832703347086752 0.9984638592284434
1.6200000000000012 0.998789743470524 -0.0982485937451109 0.9975809516619151
1.6300000000000012 0.9982479743776324 -0.11813085589182001 0.9964990183490461
1.6400000000000012 0.9976063813191736 -0.13796586727122948 0.9952184920487364
1.6500000000000012 0.9968650284539188 -0.15774569414325085 0.9937398849544323
1.6600000000000013 0.9960239899165366 -0.17746242484086278 0.992063788489257
1.6700000000000013 0.9950833498101801 -0.19710817293467248 0.9901908730694492
1.6800000000000013 0.9940432021980758 -0.21667508038738223 0.9881218878362047
1.6900000000000013 0.9929036510941184 -0.2361553206968996 0.9858576603560307
1.7000000000000013 0.9916648104524685 -0.25554110202683383 0.9833990962897302
1.7100000000000013 0.9903268041561579 -0.2748246703231266 0.9807471790301492
1.7200000000000013 0.9888897660047012 -0.2939983124155702 0.9779029693088328
1.7300000000000013 0.9873538397007162 -0.31305435910297275 0.9748676047717476
1.7400000000000013 0.9857191788355533 -0.33198518822073664 0.9716422995242374
1.7500000000000013 0.9839859468739367 -0.35078322768962233 0.9682283436453978
1.7600000000000013 0.9821543171376182 -0.36944095854447956 0.9646271026720612
1.7700000000000014 0.9802244727880453 -0.38795091794173275 0.9608400170526012
1.7800000000000014 0.9781966068080444 -0.4063057021444192 0.9568686015707719
1.7900000000000014 0.9760709219825239 -0.42449796948358504 0.9527144447398143
1.8000000000000014 0.9738476308781949 -0.44252044329485485 0.948379208167073
1.8100000000000014 0.9715269558223151 -0.46036591482900063 0.9438646258893746
1.8200000000000014 0.9691091288804561 -0.4780272461353452 0.9391725036794364
1.8300000000000014 0.9665943918332972 -0.49549737291684726 0.9343047183235816
1.8400000000000014 0.9639829961524478 -0.5127693073557261 0.9292632168710501
1.8500000000000014 0.9612752029752996 -0.5298361409084956 0.9240500158552034
1.8600000000000014 0.9584712830789138 -0.5466910470692894 0.9186672004869394
1.8700000000000014 0.9555715168529435 -0.5633272841003722 0.9131169238206353
1.8800000000000014 0.9525761942715949 -0.5797381977287452 0.9074014058929553
1.8900000000000015 0.94948561486463 -0.5959172238077663 0.9015229328348645
1.9000000000000015 0.946300087687414 -0.6118578909427214 0.8954838559572075
1.9100000000000015 0.94301993129001 -0.6275538230792957 0.8892865908102153
1.9200000000000015 0.9396454736853244 -0.6429987420539112 0.8829336162173176
1.9300000000000015 0.9361770523163055 -0.6581864701049073 0.8764274732836467
1.9400000000000015 0.9326150140221999 -0.6731109323435639 0.8697707643796282
1.9500000000000015 0.9289597150038688 -0.687766159183976 0.8629661521000691
1.9600000000000015 0.9252115207881677 -0.7021462887308076 0.8560163581991541
1.9700000000000015 0.9213708061913948 -0.7162455691239726 0.8489241625017807
1.9800000000000015 0.9174379552818093 -0.7300583608393016 0.841692401791667
1.9900000000000015 0.9134133613412245 -0.7435791389442766 0.8343239686766744
2.0000000000000013 0.9092974268256812 -0.75680249530793 0.826821810431805
2.010000000000001 0.9050905633252004 -0.7697231407640256 0.8191889278203287
2.020000000000001 0.9007931915226269 -0.7823359072266539 0.8114283738935201
2.0300000000000007 0.8964057411515596 -0.7946357497573979 0.8035432527694768
2.0400000000000005 0.8919286509533794 -0.8066177485832411 0.7955367183915152
2.0500000000000003 0.8873623686333753 -0.8182771110644108 0.7874119732666341
2.06 0.8827073508159741 -0.8296091736113709 0.7791722671845551
2.07 0.8779640629990781 -0.8406094035501945 0.7708208959178493
2.0799999999999996 0.8731329795075167 -0.851273400935574 0.7623611999036736
2.0899999999999994 0.8682145834456129 -0.8615969003107401 0.7537965629076391
2.099999999999999 0.8632093666488742 -0.8715757724135873 0.7451304106703505
2.109999999999999 0.8581178296348094 -0.8812060258283244 0.7363662095371558
2.1199999999999988 0.8529404815528769 -0.8904838085819873 0.7275074650716536
2.1299999999999986 0.8476778401335705 -0.8994054096851765 0.7185577206535151
2.1399999999999983 0.8423304316366467 -0.9079672606164039 0.7095205560611795
2.149999999999998 0.8368987907984987 -0.9161659367494535 0.7003995860399893
2.159999999999998 0.8313834607786844 -0.9239981587231862 0.6911984588563422
2.1699999999999977 0.8257849931056094 -0.931460793753241 0.6819208548384313
2.1799999999999975 0.8201039476213756 -0.938550856885106 0.672570484904164
2.1899999999999973 0.8143408924257974 -0.9452655121880617 0.6631510890768442
2.199999999999997 0.8084964038195919 -0.9516020738895141 0.6536664349892126
2.209999999999997 0.8025710662467491 -0.9575580074492693 0.6441203163764437
2.2199999999999966 0.7965654722360886 -0.9631309305733148 0.6345165515587029
2.2299999999999964 0.790480222342007 -0.9683186141667054 0.6248589819138688
2.239999999999996 0.7843159250844224 -0.973118983225172 0.6151514703410332
2.249999999999996 0.7780731968879238 -0.9775301176650953 0.6053978997153938
2.259999999999996 0.7717526620201285 -0.9815502530915139 0.5956021713351547
2.2699999999999956 0.7653549525292563 -0.9851777815038579 0.5857682033610602
2.2799999999999954 0.7588807081809249 -0.9884112519391292 0.5758999292491821
2.289999999999995 0.7523305763941739 -0.9912493710522656 0.5660012961775899
2.299999999999995 0.7457052121767236 -0.9936910036334633 0.5560762634675324
2.3099999999999947 0.7390052780594745 -0.9957351730622443 0.5461288009997611
2.3199999999999945 0.7322314440302551 -0.9973810616980925 0.5361628876266326
2.3299999999999943 0.7253843874668235 -0.9986280112074982 0.5261825095806187
2.339999999999994 0.7184647930691302 -0.9994755228272836 0.5161916588798682
2.349999999999994 0.7114733527908488 -0.9999232575641007 0.5061943317314516
2.3599999999999937 0.7044107657701806 -0.9999710363300246 0.4961945269329322
2.3699999999999934 0.6972777382599425 -0.9996188400141858 0.4861962442729009
2.3799999999999932 0.6900749835569412 -0.9988668094904148 0.47620348293111264
2.389999999999993 0.6828032219306449 -0.9977152455608943 0.4662202398788695
2.399999999999993 0.6754631805511562 -0.9961646088358419 0.4562505082802838
2.4099999999999926 0.6680555934164966 -0.994215519549273 0.4462982758950674
2.4199999999999924 0.6605812012792064 -0.9918687573109145 0.4363675234834794
2.429999999999992 0.6530407515722708 -0.9891252607943721 0.42646222321407634
2.439999999999992 0.6454349983343768 -0.985986127361673 0.41658633707489695
2.4499999999999917 0.6377647021345101 -0.9824526126243356 0.4067438152887204
2.4599999999999915 0.6300306299958988 -0.978526129941142 0.39693859473302906
2.4699999999999913 0.6222335553193116 -0.9742082498528131 0.3871745973653108
2.479999999999991 0.6143742578057187 -0.9695006994538132 0.37745572865432775
2.489999999999991 0.6064535233783221 -0.9644053617015355 0.36778587601798113
2.4999999999999907 0.598472144103964 -0.9589242746631438 0.35816890726839584
2.5099999999999905 0.5904309181139206 -0.9530596307003734 0.34860866906484717
2.5199999999999902 0.5823306495240899 -0.9468137755926151 0.3391089853751484
2.52999999999999 0.5741721483545806 -0.9401892075986353 0.32967365594611453
2.53999999999999 0.5659562304487111 -0.9331885764573049 0.3203064547837146
2.5499999999999896 0.5576837173914255 -0.9258146823277401 0.3110111286435194
2.5599999999999894 0.5493554364271356 -0.9180704746692755 0.3017913955320486
2.569999999999989 0.5409722203769975 -0.9099590510617195 0.2926509432196188
2.579999999999989 0.5325349075556305 -0.9014836559663645 0.2835934277652839
2.5899999999999888 0.5240443416872855 -0.8926476794282446 0.27462247205446044
2.5999999999999885 0.515501371821474 -0.883454655720164 0.2657416643498216
2.6099999999999883 0.5069068522480634 -0.8739082619290336 0.25695455685604
2.619999999999988 0.49826164241184895 -0.8640123164850865 0.24826466429895322
2.629999999999988 0.48956660682660996 -0.8537707776345559 0.2396754625197205
2.6399999999999877 0.48082261498865914 -0.8431877418564301 0.23119038708453235
2.6499999999999875 0.47203054128989363 -0.832267442223915 0.22281283191042997
2.6599999999999873 0.46319126493035656 -0.8210142467112618 0.21454614790778376
2.669999999999987 0.45430566983031795 -0.8094326564466346 0.20639364163997387
2.679999999999987 0.4453746445418831 -0.7975273039117203 0.1983585740008087
2.6899999999999866 0.4363990821601383 -0.785302951088797 0.19044415891021113
2.6999999999999864 0.4273798802338422 -0.7727644875560046 0.18265356202869332
2.709999999999986 0.41831794067567146 -0.7599169285315789 0.17498989949113458
2.719999999999986 0.4092141696720303 -0.7467654128678313 0.16745623666036918
2.7299999999999858 0.40006947759243255 -0.7333152009956758 0.1600555869010819
2.7399999999999856 0.3908847788984657 -0.7195716728205278 0.1527909103745024
2.7499999999999853 0.38166099205234527 -0.7055403255704127 0.14566511285438036
2.759999999999985 0.3723990394250693 -0.6912267715971483 0.1386810445647143
2.769999999999985 0.36309984720418237 -0.6766367361314791 0.13184149903970058
2.7799999999999847 0.35376434530115725 -0.6617760549930602 0.12514921200635643
2.7899999999999845 0.3443934672584046 -0.6466506722562072 0.11860686029026579
2.7999999999999843 0.3349881501559197 -0.6312666378723457 0.11221706074488501
2.809999999999984 0.3255493345175751 -0.6156301052501115 0.10598236920483603
2.819999999999984 0.31607796421706896 -0.5997473287940693 0.09990527946360672
2.8299999999999836 0.3065749863835386 -0.5836246614030339 0.09398822227606687
2.8399999999999834 0.2970413513068481 -0.5672685519289957 0.08823356438619835
2.849999999999983 0.28747801234256054 -0.5506855425976658 0.08264360758042939
2.859999999999983 0.277885925816603 -0.5338822663916728 0.07722058776695058
2.869999999999983 0.2682660509296346 -0.5168654443974584 0.07196667408138131
2.8799999999999826 0.25861934966112754 -0.4996418831169325 0.06688396801914455
2.8899999999999824 0.24894678667316977 -0.4822184717449627 0.0619745025948967
2.899999999999982 0.23924932921399966 -0.46460217941378884 0.05724024152934879
2.909999999999982 0.22952794702128193 -0.4468000524054626 0.052683078463804406
2.9199999999999817 0.2197836122251347 -0.42881921133342876 0.04830483620272838
2.9299999999999815 0.2100172992509174 -0.4106668482943749 0.04410726598464938
2.9399999999999813 0.2002299847217888 -0.39235022399148817 0.040092046781687776
2.949999999999981 0.1904226473610458 -0.37387666483027143 0.03626078462798921
2.959999999999981 0.1805962678942517 -0.3552535599880784 0.03261501197733233
2.9699999999999807 0.17075182895116459 -0.336488358458541 0.02915618709016777
2.9799999999999804 0.16089031496747505 -0.3175885660720719 0.025885693450333327
2.9899999999999802 0.1510127120863636 -0.2985617424936317 0.02280483921167895
2.99999999999998 0.141120008059887 -0.2794154981989643 0.019914856674822574
3.00999999999998 0.13121319215020405 -0.2601574914305075 0.01721690179424637
3.0199999999999796 0.12129325503065003 -0.24079542513419883 0.014712053715930307
3.0299999999999794 0.11136118868667032 -0.22133704387839936 0.01240131434570819
3.039999999999979 0.10141798631662263 -0.20179013075616978 0.010285607948518655
3.049999999999979 0.09146464223245798 -0.18216250427213693 0.008365780778711536
3.0599999999999787 0.08150215176029037 -0.16246201521519624 0.0066426007415574025
3.0699999999999785 0.07153151114086496 -0.1426965435183008 0.005116757086095688
3.0799999999999783 0.061553717429934866 -0.12287399510659323 0.003788860129444267
3.089999999999978 0.05156976839855636 -0.10300229873514113 0.0026594410126807425
3.099999999999978 0.041580662433312675 -0.08308940281754065 0.0017289514883930999
3.1099999999999777 0.031587398436476094 -0.0631432722466571 0.0009977637399846925
3.1199999999999775 0.0215909757261186 -0.043171885208773936 0.00046617023280584266
3.1299999999999772 0.011592393936180922 -0.023183229992424736 0.0001343835971716042
3.139999999999977 0.0015926529165099209 -0.003185301793184175 2.536543312467557e-06
3.149999999999977 -0.008407247367125526 0.016813900484303534 7.068180829203909e-05
3.1599999999999766 -0.018406306933030275 0.03680637742577987 0.0003387921349129184
3.1699999999999764 -0.02840352588358026 0.056784132307031054 0.0008067602826192137
3.179999999999976 -0.03839790450521142 0.0767391742924711 0.0014743990703913353
3.189999999999976 -0.0483884433683902 0.0966635216313695 0.0023414414516159054
3.1999999999999758 -0.0583741434275557 0.11654920485044512 0.0034075406209008448
3.2099999999999755 -0.06835400612102341 0.13638826994154926 0.004672270152792906
3.2199999999999753 -0.07832703347084051 0.15617278154316278 0.00613512417234217
3.229999999999975 -0.08829222818258282 0.17589482611443505 0.007795517557445272
3.239999999999975 -0.09824859374508349 0.19554651510049462 0.009652786172886459
3.2499999999999747 -0.10819513453008321 0.21511998808776608 0.011706187135982805
3.2599999999999745 -0.11813085589179223 0.23460741594803072 0.013954899113727383
3.2699999999999743 -0.12805476426635412 0.2540010039699733 0.016398022651311524
3.279999999999974 -0.13796586727120133 0.27329299497696286 0.019034580531894742
3.289999999999974 -0.1478631738042926 0.2924756724298196 0.02186351816747844
3.2999999999999736 -0.15774569414322234 0.31154136351332806 0.02488370402072705
3.3099999999999734 -0.16761244004419204 0.33048244220526063 0.02809393005756787
3.319999999999973 -0.1774624248408339 0.34929133232668497 0.03149291223038862
3.329999999999973 -0.18729466354287658 0.36796051057233425 0.03507929099163934
3.3399999999999728 -0.1971081729346433 0.3864825095198294 0.03885163183763325
3.3499999999999726 -0.20690197167337282 0.40484992061654795 0.04280842588232917
3.3599999999999723 -0.21667508038735275 0.42305539714294693 0.04694809046086578
3.369999999999972 -0.2264265217738559 0.4410916571511521 0.051268969762606434
3.379999999999972 -0.2361553206968698 0.45895148637764055 0.05576933549344143
3.3899999999999717 -0.24586050428460948 0.47662774112884954 0.060447387567082476
3.3999999999999715 -0.25554110202680375 0.49411335113855875 0.06530125482507332
3.4099999999999713 -0.26519614587174556 0.5114013223959027 0.07032899578522815
3.419999999999971 -0.27482467032309627 0.5284847399428817 0.07552859941819855
3.429999999999971 -0.28442571253643445 0.5453567706402529 0.08089798595185844
3.4399999999999706 -0.2939983124155396 0.5620106659006946 0.08643500770318521
3.4499999999999704 -0.30354151270840096 0.5784397643881516 0.09213744993730434
3.45999999999997 -0.31305435910294194 0.5946374946822808 0.09800303175335373
3.46999999999997 -0.3225359003224504 0.6105973779069312 0.10402940699681365
3.47999999999997 -0.3319851882207056 0.6263130303216088 0.11021416519793732
3.4899999999999696 -0.34140127787679214 0.6417781658748868 0.11655483253590665
3.4999999999999694 -0.35078322768959114 0.6569865987187429 0.12304887282832754
3.509999999999969 -0.3601300994719396 0.6719322456828161 0.1296936885456691
3.519999999999969 -0.3694409585444482 0.6866091287075933 0.13648662185024069
3.5299999999999687 -0.37871487382896885 0.7010113772355537 0.14342495565929178
3.5399999999999685 -0.3879509179417012 0.7151332305593139 0.1505059147318086
3.5499999999999683 -0.39714816728593083 0.7289690401258327 0.1577266667785737
3.559999999999968 -0.40630570214438755 0.742513271795759 0.16508432359504377
3.569999999999968 -0.4154226067712168 0.7557605080570118 0.172575942216593
3.5799999999999677 -0.42449796948355323 0.7687054501917143 0.1801985260956597
3.5899999999999674 -0.4335308827526885 0.7813429203956095 0.1879490263003253
3.5999999999999672 -0.442520443294823 0.7936678638491131 0.19582434273384663
3.609999999999967 -0.45146575216139384 0.8056753507391743 0.20382132537465308
3.619999999999967 -0.4603659148289687 0.8173605782311345 0.21193677553631327
3.6299999999999666 -0.4692200412886977 0.828718872389798 0.22016744714696718
3.6399999999999664 -0.4780272461353132 0.8397456900489433 0.22851004804771133
3.649999999999966 -0.4867866486556699 0.8504366206285289 0.23696124130941862
3.659999999999966 -0.4954973729168152 0.8607873878988669 0.24551764656746544
3.6699999999999657 -0.5041585478535819 0.8707938516910575 0.2541758413738325
3.6799999999999655 -0.512769307355694 0.8804520095530015 0.26293236256603825
3.6899999999999653 -0.521328790354377 0.889757998350328 0.27178370765235793
3.699999999999965 -0.5298361409084636 0.8987080958115962 0.2807263362127733
3.709999999999965 -0.538290508289988 0.9072987220171546 0.2897566713150937
3.7199999999999647 -0.5466910470692574 0.915526440831061 0.29887110094568103
3.7299999999999645 -0.5550369171993943 0.9233879612754916 0.3080659794542073
3.7399999999999642 -0.5633272841003404 0.9308801388470873 0.31733762901186563
3.749999999999964 -0.5715613187423143 0.9379999767747139 0.3266823410824534
3.759999999999964 -0.5797381977287135 0.9447446272181302 0.3360963779057369
3.7699999999999636 -0.5878571033784533 0.9511113924070864 0.34557597399250556
3.7799999999999634 -0.5959172238077346 0.9570977257203959 0.3551173376307176
3.789999999999963 -0.6039177530112312 0.9627012327045501 0.3647166524021344
3.799999999999963 -0.6118578909426898 0.9679196720314678 0.37437007870883654
3.8099999999999627 -0.619736843594934 0.9727509563949965 0.38407375530901167
3.8199999999999625 -0.6275538230792643 0.977193153345807 0.3938238008614006
3.8299999999999623 -0.6353080477042465 0.9812444860643476 0.4036163154777812
3.839999999999962 -0.6429987420538799 0.9849033340715477 0.4134473822828719
3.849999999999962 -0.6506251370651384 0.9881682338769887 0.42331306898103005
3.8599999999999617 -0.6581864701048762 0.9910378795642796 0.43320942942911705
3.8699999999999615 -0.6656819850460903 0.9935111233134071 0.4431325052149032
